id_estudiante,fecha_consulta,derivado,tipo_consulta,urgencia,tiempo_consulta,tiempo_espera,id_asesor,calidad_del_servicio,consulta_resuelta,puntaje_esfuerzo_cliente,indice_promotor_neto,satisfaccion_estudiante
E09638,2024-04-08,True,Consulta de matrícula,Media,1423,230,A030,1,False,1,64,3
E09639,2024-08-29,False,Queja,Media,865,5,A495,3,True,1,96,5
E09640,2023-02-12,True,Solicitud de documentos,Media,1318,264,A269,1,True,1,80,4
E09641,2024-06-18,True,Queja,Media,1699,1531,A417,1,True,3,64,3
E09642,2024-11-13,False,Queja,Alta,1280,1030,A239,2,True,1,91,4
E09643,2023-07-14,True,Consulta de matrícula,Media,1245,700,A236,1,True,1,89,4
E09644,2023-11-14,False,Queja,Alta,1277,924,A137,3,True,4,66,3
E09645,2023-08-13,False,Consulta de matrícula,Media,1337,1284,A120,1,True,2,56,2
E09646,2024-10-06,True,Queja,Media,1273,1005,A106,3,True,5,23,2
E09647,2024-09-08,False,Información general,Baja,1990,1151,A469,1,True,5,6,1
E09648,2024-05-11,False,Consulta de trámites,Media,1393,381,A370,2,False,4,51,2
E09649,2023-09-11,False,Información general,Alta,718,296,A251,2,True,1,88,4
E09650,2024-07-20,False,Queja,Media,1261,358,A482,1,False,2,45,3
E09651,2023-11-14,True,Consulta de matrícula,Alta,1519,1126,A421,1,False,4,20,2
E09652,2023-09-12,False,Información general,Media,1139,886,A283,1,False,2,71,3
E09653,2024-09-11,True,Solicitud de documentos,Media,1152,861,A251,2,False,3,51,2
E09654,2023-03-29,False,Solicitud de documentos,Baja,1723,693,A259,1,True,2,54,2
E09655,2024-08-31,False,Solicitud de documentos,Baja,1702,1230,A241,1,True,4,56,2
E09656,2024-12-04,False,Consulta de trámites,Alta,840,5,A212,3,True,5,45,2
E09657,2023-05-15,True,Queja,Baja,1500,1325,A207,2,False,3,56,2
E09658,2024-12-21,True,Consulta de trámites,Media,943,190,A387,2,True,2,113,5
E09659,2023-03-24,True,Consulta de trámites,Baja,1941,999,A166,1,True,5,30,1
E09660,2023-11-28,False,Consulta de matrícula,Alta,789,5,A202,1,True,2,60,3
E09661,2024-09-08,False,Consulta de trámites,Baja,844,345,A322,3,False,2,69,4
E09662,2023-01-12,False,Información general,Alta,1512,906,A252,1,True,1,68,3
E09663,2023-05-31,False,Consulta de matrícula,Baja,1544,1206,A300,2,True,5,53,2
E09664,2024-04-08,True,Consulta de matrícula,Baja,1065,763,A393,3,True,3,68,4
E09665,2024-04-28,False,Consulta de matrícula,Media,1875,1119,A381,2,True,3,64,3
E09666,2024-04-23,True,Solicitud de documentos,Media,1922,1759,A406,1,True,3,50,2
E09667,2023-05-14,False,Información general,Media,787,5,A062,3,True,2,95,4
E09668,2024-06-01,True,Solicitud de documentos,Media,1517,1312,A387,2,True,5,26,2
E09669,2024-11-28,True,Consulta de trámites,Baja,961,355,A264,2,True,3,75,3
E09670,2023-04-19,False,Queja,Baja,1549,517,A228,2,True,3,26,2
E09671,2023-01-27,False,Consulta de matrícula,Media,1627,1366,A142,1,False,2,66,3
E09672,2024-12-24,True,Solicitud de documentos,Alta,1137,234,A311,1,True,4,43,3
E09673,2023-12-17,False,Consulta de matrícula,Media,1277,451,A359,1,True,3,48,3
E09674,2023-06-22,False,Consulta de trámites,Baja,1004,5,A109,1,False,5,31,1
E09675,2023-02-12,True,Consulta de matrícula,Alta,1236,538,A120,2,True,3,66,3
E09676,2023-08-01,True,Consulta de trámites,Media,933,166,A255,3,True,2,85,4
E09677,2023-09-04,True,Solicitud de documentos,Media,1691,1314,A153,1,True,4,12,1
E09678,2023-07-14,True,Consulta de matrícula,Alta,1042,93,A317,3,True,4,78,3
E09679,2023-09-08,False,Consulta de trámites,Media,1126,124,A215,2,True,5,35,2
E09680,2023-10-14,True,Información general,Media,1755,657,A052,1,False,4,47,2
E09681,2023-04-16,True,Queja,Media,688,599,A319,2,True,3,89,4
E09682,2024-11-23,True,Información general,Media,691,478,A338,1,True,1,97,4
E09683,2024-09-03,False,Queja,Media,1257,293,A109,1,True,2,68,3
E09684,2023-11-17,True,Consulta de trámites,Baja,1788,698,A463,3,True,3,79,4
E09685,2024-03-15,False,Información general,Media,1267,872,A285,2,True,3,56,3
E09686,2024-01-20,True,Información general,Baja,1011,657,A097,2,True,2,57,3
E09687,2023-02-08,True,Información general,Baja,1008,731,A352,2,True,2,50,3
E09688,2024-12-07,False,Solicitud de documentos,Alta,1342,602,A251,3,True,3,69,3
E09689,2024-11-01,True,Información general,Baja,1609,779,A392,3,True,4,43,2
E09690,2023-02-03,True,Consulta de trámites,Media,1008,812,A409,2,True,5,47,3
E09691,2024-07-20,False,Consulta de matrícula,Media,594,563,A475,2,True,3,56,3
E09692,2023-02-08,True,Información general,Alta,901,787,A281,1,True,1,70,4
E09693,2024-07-18,True,Consulta de matrícula,Baja,1676,556,A454,1,True,3,64,3
E09694,2023-07-11,True,Consulta de matrícula,Media,814,254,A093,3,True,1,96,4
E09695,2023-03-05,True,Queja,Media,1352,938,A469,1,False,3,49,2
E09696,2023-03-31,False,Queja,Media,721,5,A107,2,True,3,49,3
E09697,2023-04-14,True,Consulta de matrícula,Baja,1077,939,A479,2,True,1,88,4
E09698,2024-08-07,False,Queja,Alta,1407,1119,A058,1,True,5,36,1
E09699,2023-03-09,True,Consulta de trámites,Media,1179,37,A055,1,False,1,62,3
E09700,2023-06-13,False,Solicitud de documentos,Media,1194,540,A374,3,True,5,41,2
E09701,2024-09-20,True,Solicitud de documentos,Baja,1137,490,A434,1,True,5,33,1
E09702,2024-03-24,False,Consulta de trámites,Media,713,5,A157,3,True,1,94,5
E09703,2024-03-04,True,Queja,Baja,1976,1132,A420,1,True,2,57,2
E09704,2024-06-09,False,Consulta de trámites,Media,1566,1407,A088,1,True,1,48,3
E09705,2024-07-13,False,Solicitud de documentos,Baja,1274,139,A383,1,True,2,51,3
E09706,2024-04-12,True,Queja,Baja,1004,117,A224,1,True,3,58,3
E09707,2023-12-28,False,Queja,Media,1113,648,A223,2,True,2,64,3
E09708,2024-11-30,True,Consulta de trámites,Media,1506,910,A266,2,True,4,44,3
E09709,2024-10-01,True,Solicitud de documentos,Media,1201,336,A500,2,True,3,75,3
E09710,2023-03-17,True,Consulta de matrícula,Baja,1108,105,A275,1,True,3,54,3
E09711,2024-05-10,True,Información general,Alta,895,222,A432,3,True,2,96,4
E09712,2024-07-29,True,Información general,Media,988,444,A340,1,True,2,87,4
E09713,2023-04-25,False,Queja,Alta,1975,993,A072,2,False,4,70,3
E09714,2024-04-11,True,Queja,Media,758,5,A218,3,True,3,64,4
E09715,2024-06-24,True,Consulta de matrícula,Media,954,5,A497,3,True,2,97,4
E09716,2024-11-23,True,Consulta de trámites,Baja,867,11,A217,2,True,1,104,5
E09717,2023-04-27,True,Información general,Media,1940,1425,A225,1,True,5,9,1
E09718,2023-07-23,True,Solicitud de documentos,Media,2137,1472,A451,3,False,5,56,2
E09719,2024-05-26,True,Solicitud de documentos,Media,1530,1113,A329,3,True,2,42,3
E09720,2023-02-18,False,Queja,Alta,1116,639,A084,2,True,4,35,2
E09721,2024-07-12,False,Información general,Baja,1004,702,A131,3,True,2,91,5
E09722,2023-07-22,True,Consulta de trámites,Alta,1507,1150,A119,3,True,4,66,3
E09723,2023-11-10,False,Queja,Media,914,402,A052,3,False,3,61,4
E09724,2024-02-03,True,Información general,Baja,731,5,A397,1,True,1,86,4
E09725,2023-02-05,True,Queja,Baja,1320,687,A295,1,True,3,71,3
E09726,2023-07-22,True,Información general,Media,922,23,A082,2,True,1,119,5
E09727,2024-05-03,True,Solicitud de documentos,Baja,1272,992,A251,1,True,4,47,3
E09728,2023-02-23,True,Queja,Baja,717,117,A241,3,False,2,73,3
E09729,2023-01-31,False,Solicitud de documentos,Baja,1523,1229,A289,1,True,2,40,2
E09730,2024-09-13,False,Consulta de trámites,Alta,1351,1175,A249,3,True,2,92,4
E09731,2023-01-05,False,Información general,Media,988,447,A333,3,True,2,107,5
E09732,2024-10-16,False,Queja,Media,1019,206,A368,1,True,3,48,3
E09733,2024-01-16,True,Queja,Alta,1525,570,A139,1,True,3,58,2
E09734,2024-02-15,False,Solicitud de documentos,Media,1715,796,A353,1,True,4,33,2
E09735,2024-07-05,True,Consulta de trámites,Baja,1024,942,A144,1,True,1,80,4
E09736,2024-03-19,False,Consulta de trámites,Media,1198,272,A323,2,False,1,79,3
E09737,2024-08-01,False,Consulta de matrícula,Media,994,38,A124,1,True,1,71,4
E09738,2023-08-20,False,Solicitud de documentos,Media,1114,338,A134,2,True,2,63,4
E09739,2023-04-06,False,Consulta de trámites,Alta,974,5,A248,3,False,3,73,3
E09740,2023-08-18,True,Consulta de matrícula,Media,1955,1657,A156,2,True,5,16,1
E09741,2024-12-10,False,Información general,Baja,1546,1136,A019,3,False,5,54,2
E09742,2023-05-17,False,Consulta de trámites,Alta,1225,340,A412,2,True,2,92,4
E09743,2024-10-23,True,Información general,Baja,1294,129,A311,2,True,5,44,2
E09744,2024-01-31,True,Información general,Media,1178,446,A002,3,True,1,71,4
E09745,2024-05-05,False,Solicitud de documentos,Baja,1209,697,A446,2,True,1,65,4
E09746,2024-01-09,True,Consulta de matrícula,Alta,1478,668,A361,3,True,4,43,3
E09747,2023-10-01,True,Solicitud de documentos,Baja,916,5,A221,1,True,2,78,4
E09748,2024-02-11,True,Información general,Media,1203,531,A180,3,False,4,36,2
E09749,2023-07-05,False,Consulta de trámites,Media,800,347,A063,2,True,1,82,4
E09750,2024-01-10,True,Solicitud de documentos,Media,1345,447,A053,1,True,3,40,2
E09751,2024-01-10,False,Consulta de trámites,Media,1159,369,A186,2,True,2,60,4
E09752,2024-01-10,False,Solicitud de documentos,Baja,1643,910,A448,1,True,4,9,1
E09753,2024-10-15,False,Consulta de matrícula,Media,1630,1484,A190,3,True,4,59,2
E09754,2023-03-30,False,Consulta de matrícula,Media,1130,1016,A487,1,True,1,83,4
E09755,2023-07-08,True,Solicitud de documentos,Baja,1421,953,A500,1,True,4,20,2
E09756,2023-09-05,False,Solicitud de documentos,Media,1811,1753,A403,1,False,1,59,2
E09757,2024-08-26,True,Consulta de trámites,Baja,965,901,A387,2,False,3,44,3
E09758,2024-09-24,False,Información general,Baja,1650,952,A424,1,False,4,37,2
E09759,2024-11-10,True,Solicitud de documentos,Media,1186,1046,A243,3,True,1,94,5
E09760,2023-06-30,False,Solicitud de documentos,Alta,682,427,A274,3,True,1,82,5
E09761,2023-01-12,True,Información general,Media,1572,382,A053,3,False,3,46,3
E09762,2024-12-01,False,Queja,Baja,1744,1161,A014,1,True,4,21,1
E09763,2023-02-02,False,Consulta de matrícula,Media,778,5,A246,3,True,3,78,3
E09764,2023-11-23,True,Información general,Alta,1273,986,A217,2,False,3,74,3
E09765,2024-06-08,False,Queja,Alta,1412,1109,A253,3,False,3,79,3
E09766,2023-10-02,False,Solicitud de documentos,Media,1691,1230,A059,1,True,4,47,2
E09767,2023-01-29,False,Queja,Baja,2079,916,A097,3,True,5,66,3
E09768,2024-05-30,True,Queja,Media,1283,1227,A475,1,True,1,54,3
E09769,2023-01-14,False,Consulta de matrícula,Baja,1034,5,A142,1,True,1,66,4
E09770,2024-06-09,False,Consulta de matrícula,Baja,928,5,A243,3,True,3,65,4
E09771,2024-08-06,True,Consulta de trámites,Media,1242,722,A238,2,True,3,93,4
E09772,2024-05-24,True,Queja,Alta,1758,654,A281,2,True,5,44,2
E09773,2023-09-25,True,Consulta de trámites,Media,873,813,A107,3,True,2,76,4
E09774,2023-05-14,True,Consulta de trámites,Media,1185,493,A088,1,True,1,70,3
E09775,2024-10-22,True,Consulta de matrícula,Alta,1375,1091,A394,3,True,2,67,4
E09776,2024-08-25,False,Consulta de matrícula,Baja,1416,1361,A491,1,True,3,45,3
E09777,2024-04-20,False,Queja,Media,621,308,A431,1,True,1,70,4
E09778,2024-10-07,False,Solicitud de documentos,Baja,672,307,A071,1,True,1,75,3
E09779,2024-02-15,True,Consulta de trámites,Media,1138,5,A457,2,True,3,90,4
E09780,2024-12-29,False,Solicitud de documentos,Baja,884,5,A464,2,True,2,46,3
E09781,2024-12-12,True,Queja,Media,1148,48,A332,3,False,2,76,4
E09782,2023-11-06,True,Solicitud de documentos,Baja,1612,841,A170,2,True,4,70,3
E09783,2023-04-29,False,Consulta de trámites,Media,1865,961,A295,1,True,4,10,1
E09784,2023-02-01,True,Queja,Media,1702,1663,A407,1,False,5,33,1
E09785,2023-02-24,True,Solicitud de documentos,Media,1473,1077,A293,3,True,5,24,2
E09786,2023-04-15,False,Consulta de trámites,Media,1571,1061,A185,1,True,2,48,2
E09787,2023-03-05,True,Consulta de matrícula,Media,1135,6,A381,3,True,3,75,4
E09788,2024-10-15,True,Solicitud de documentos,Media,1301,360,A124,3,True,2,80,4
E09789,2023-07-23,False,Queja,Alta,1002,5,A256,1,True,1,41,3
E09790,2023-09-04,True,Información general,Alta,1207,684,A143,2,True,4,51,2
E09791,2024-01-10,True,Solicitud de documentos,Media,1202,184,A443,1,True,4,68,3
E09792,2023-08-29,False,Queja,Media,798,572,A353,1,True,2,71,4
E09793,2024-10-21,False,Información general,Media,716,5,A127,3,True,1,96,5
E09794,2024-05-14,False,Consulta de trámites,Media,724,241,A329,2,True,2,78,4
E09795,2023-06-19,False,Consulta de matrícula,Alta,1193,54,A037,3,True,2,74,4
E09796,2024-09-13,True,Información general,Media,946,85,A457,1,True,2,64,3
E09797,2024-05-08,True,Solicitud de documentos,Alta,918,434,A124,3,True,1,60,4
E09798,2024-11-24,False,Consulta de trámites,Baja,1054,935,A269,3,True,4,55,3
E09799,2023-04-13,True,Consulta de trámites,Media,1270,519,A484,1,True,3,74,3
E09800,2024-07-18,True,Queja,Baja,1641,687,A234,3,True,5,77,3
E09801,2024-12-25,False,Queja,Media,1107,589,A397,1,False,1,40,3
E09802,2023-10-26,False,Queja,Baja,1094,940,A495,3,True,4,56,2
E09803,2023-01-12,True,Consulta de trámites,Baja,1152,787,A316,2,False,2,77,3
E09804,2023-01-26,False,Información general,Media,1646,1190,A315,1,False,3,21,2
E09805,2023-06-29,False,Consulta de matrícula,Baja,1697,705,A267,2,True,5,67,3
E09806,2023-03-21,False,Solicitud de documentos,Baja,1255,107,A131,3,False,5,21,1
E09807,2024-03-22,True,Consulta de matrícula,Media,827,5,A398,2,True,1,76,4
E09808,2023-11-12,False,Consulta de matrícula,Baja,1355,710,A206,2,False,2,53,3
E09809,2024-05-01,True,Consulta de matrícula,Media,714,5,A435,2,True,2,63,4
E09810,2023-07-26,True,Información general,Alta,1021,139,A038,3,True,3,75,4
E09811,2023-07-12,True,Solicitud de documentos,Media,1273,237,A248,1,False,5,18,1
E09812,2024-04-06,False,Solicitud de documentos,Baja,802,5,A355,3,True,1,89,5
E09813,2024-07-09,False,Consulta de matrícula,Baja,1367,217,A350,3,False,2,47,3
E09814,2023-02-24,False,Solicitud de documentos,Baja,1797,1161,A019,3,True,5,30,2
E09815,2024-01-22,False,Información general,Alta,1221,1075,A113,1,True,5,28,1
E09816,2024-06-30,False,Solicitud de documentos,Alta,1619,457,A134,3,True,4,43,2
E09817,2023-01-20,True,Información general,Media,1829,1774,A086,3,False,3,43,2
E09818,2024-02-05,True,Queja,Alta,1187,893,A388,1,True,2,68,4
E09819,2023-08-29,True,Queja,Alta,1494,670,A315,1,True,4,34,2
E09820,2024-03-12,False,Consulta de trámites,Baja,1159,398,A193,1,True,3,50,3
E09821,2023-06-27,True,Consulta de trámites,Media,953,5,A094,2,False,4,42,2
E09822,2023-11-19,True,Solicitud de documentos,Media,808,716,A074,1,True,2,48,3
E09823,2023-08-21,False,Consulta de matrícula,Media,1242,721,A371,2,True,1,81,4
E09824,2023-10-17,False,Consulta de trámites,Alta,1330,844,A292,2,True,4,41,2
E09825,2023-06-17,True,Consulta de matrícula,Media,1472,465,A393,3,True,4,58,3
E09826,2024-03-31,True,Información general,Alta,936,425,A299,2,False,5,52,2
E09827,2023-06-13,False,Consulta de matrícula,Media,1457,1272,A222,3,True,2,43,3
E09828,2023-07-25,False,Consulta de trámites,Media,979,682,A470,2,True,4,46,3
E09829,2024-03-04,False,Consulta de matrícula,Media,1046,199,A327,1,True,1,98,4
E09830,2024-03-29,False,Información general,Baja,1142,264,A164,3,True,4,48,3
E09831,2023-05-31,True,Consulta de trámites,Media,1576,550,A124,2,True,3,52,3
E09832,2023-05-03,True,Consulta de matrícula,Baja,1216,514,A059,3,False,1,62,4
E09833,2023-03-03,False,Queja,Media,537,5,A448,1,True,1,95,4
E09834,2024-02-27,True,Solicitud de documentos,Media,1041,1006,A218,2,True,4,50,2
E09835,2024-05-21,True,Consulta de trámites,Baja,2016,985,A092,2,True,4,20,2
E09836,2024-02-15,False,Información general,Media,1547,487,A319,1,True,5,46,2
E09837,2023-09-20,True,Información general,Baja,1279,968,A342,2,True,2,41,3
E09838,2023-11-01,True,Información general,Baja,1222,367,A304,2,False,5,32,2
E09839,2024-01-07,True,Información general,Baja,913,492,A057,3,True,3,71,4
E09840,2024-04-26,False,Consulta de trámites,Baja,1480,700,A306,2,True,2,65,3
E09841,2024-07-13,False,Consulta de trámites,Media,1688,536,A038,1,True,5,0,1
E09842,2023-03-15,True,Solicitud de documentos,Baja,1353,459,A151,2,True,5,21,2
E09843,2024-04-02,False,Consulta de trámites,Media,630,582,A012,3,False,4,59,3
E09844,2024-01-02,False,Solicitud de documentos,Media,1689,1225,A171,2,True,5,12,1
E09845,2024-05-12,False,Consulta de trámites,Media,890,5,A216,3,True,4,61,4
E09846,2024-09-23,True,Consulta de matrícula,Baja,624,94,A304,2,True,1,89,4
E09847,2024-10-12,True,Queja,Media,972,772,A452,3,True,2,77,3
E09848,2023-05-11,False,Consulta de matrícula,Baja,1265,559,A244,3,True,4,78,3
E09849,2024-09-11,True,Consulta de matrícula,Baja,1892,1467,A013,2,False,5,47,2
E09850,2023-05-20,True,Solicitud de documentos,Media,795,199,A265,1,True,4,58,2
E09851,2024-01-27,True,Consulta de matrícula,Media,1311,825,A041,1,True,1,56,3
E09852,2024-12-04,True,Solicitud de documentos,Baja,1264,274,A332,2,True,3,48,3
E09853,2024-04-07,True,Consulta de trámites,Baja,1672,1029,A098,2,False,3,54,3
E09854,2024-09-05,False,Consulta de trámites,Media,1773,1594,A140,2,False,1,78,3
E09855,2023-08-22,True,Queja,Media,1388,923,A248,2,False,5,32,2
E09856,2023-08-21,True,Queja,Media,1243,761,A224,2,True,2,76,3
E09857,2024-06-05,True,Información general,Baja,1434,1059,A337,1,True,2,24,2
E09858,2024-01-17,False,Consulta de trámites,Media,137,56,A249,3,True,4,73,4
E09859,2024-08-15,False,Consulta de trámites,Baja,1260,783,A012,3,True,3,41,3
E09860,2023-04-17,False,Solicitud de documentos,Media,1743,1029,A043,1,True,1,46,3
E09861,2023-09-06,True,Solicitud de documentos,Media,905,5,A304,1,True,5,54,2
E09862,2024-01-16,False,Información general,Media,1422,1042,A443,3,True,1,67,4
E09863,2023-02-23,False,Consulta de trámites,Alta,1446,866,A205,1,True,3,42,2
E09864,2023-06-23,False,Consulta de trámites,Baja,811,770,A324,2,True,1,87,4
E09865,2023-12-11,False,Consulta de trámites,Baja,547,5,A394,1,True,1,77,4
E09866,2024-09-05,True,Solicitud de documentos,Media,1282,954,A189,1,True,1,72,4
E09867,2024-06-05,False,Solicitud de documentos,Media,1841,687,A126,1,True,4,50,2
E09868,2024-03-16,False,Consulta de matrícula,Media,1845,829,A310,1,True,5,38,2
E09869,2023-07-28,True,Queja,Media,1403,1188,A099,3,True,2,64,4
E09870,2024-02-25,True,Queja,Baja,1155,96,A255,3,False,5,43,2
E09871,2024-06-03,False,Consulta de trámites,Media,936,52,A380,3,True,3,56,3
E09872,2023-07-19,True,Queja,Alta,1059,751,A108,3,True,2,61,4
E09873,2024-09-04,False,Información general,Media,1714,1468,A146,2,True,4,52,2
E09874,2023-08-12,True,Solicitud de documentos,Baja,1174,85,A408,2,False,2,59,3
E09875,2024-10-09,True,Consulta de matrícula,Media,1036,199,A370,3,True,2,61,3
E09876,2024-09-05,False,Consulta de trámites,Baja,1120,1068,A062,3,True,2,92,4
E09877,2023-09-01,True,Consulta de matrícula,Alta,659,5,A156,3,False,1,67,4
E09878,2024-04-25,False,Consulta de matrícula,Media,1222,941,A199,1,True,3,54,2
E09879,2023-03-18,True,Información general,Baja,1528,761,A037,2,True,4,53,2
E09880,2024-04-29,False,Consulta de matrícula,Baja,1703,634,A290,2,False,3,42,3
E09881,2023-06-04,True,Queja,Media,1730,1253,A242,1,False,1,74,3
E09882,2023-11-30,True,Queja,Media,1398,1124,A268,1,True,4,67,3
E09883,2023-03-28,True,Solicitud de documentos,Baja,873,650,A107,1,False,1,31,2
E09884,2024-04-13,True,Queja,Media,1492,830,A389,2,True,4,64,3
E09885,2023-11-24,True,Solicitud de documentos,Baja,1641,1499,A010,1,True,4,0,1
E09886,2023-10-08,False,Solicitud de documentos,Media,1626,434,A137,1,True,5,28,2
E09887,2023-10-31,True,Solicitud de documentos,Baja,984,492,A494,1,True,1,50,3
E09888,2024-03-24,False,Consulta de matrícula,Baja,1343,1003,A298,3,True,3,40,3
E09889,2024-07-02,False,Información general,Baja,1572,849,A398,1,False,1,77,3
E09890,2024-10-30,False,Consulta de matrícula,Baja,812,425,A345,3,True,1,77,4
E09891,2024-05-30,True,Solicitud de documentos,Media,1372,894,A045,2,True,1,99,4
E09892,2023-01-03,False,Solicitud de documentos,Media,1131,626,A319,2,True,5,53,2
E09893,2024-02-26,True,Información general,Media,1631,506,A291,2,True,5,73,3
E09894,2023-05-04,False,Solicitud de documentos,Media,1187,107,A390,3,True,5,50,3
E09895,2024-07-12,False,Consulta de trámites,Media,1337,1119,A097,1,True,5,28,1
