id_estudiante,fecha_consulta,derivado,tipo_consulta,urgencia,tiempo_consulta,tiempo_espera,id_asesor,calidad_del_servicio,consulta_resuelta,satisfaccion_estudiante,indice_promotor_neto,puntaje_esfuerzo_cliente,mes_consulta
E09847,2024-12-02,True,Queja,Media,2769,350,A454,2,True,2,7,3,diciembre
E09848,2023-04-07,False,Queja,Media,1393,1167,A412,1,True,2,-32,3,abril
E09849,2024-02-24,True,Queja,Baja,2023,249,A117,2,True,3,51,1,febrero
E09850,2024-04-24,True,Información general,Alta,1251,594,A118,2,True,3,45,2,abril
E09851,2023-09-22,True,Consulta de matrícula,Alta,3177,309,A167,1,True,1,4,4,septiembre
E09852,2024-01-14,True,Información general,Media,1006,41,A161,1,True,1,-62,1,enero
E09853,2024-08-24,True,Solicitud de documentos,Baja,1226,478,A276,3,True,2,19,5,agosto
E09854,2024-04-18,False,Solicitud de documentos,Alta,3326,831,A244,3,True,1,15,2,abril
E09855,2023-05-20,True,Solicitud de documentos,Alta,641,375,A460,3,True,4,-90,5,mayo
E09856,2023-10-16,True,Queja,Media,653,653,A069,1,True,3,-29,4,octubre
E09857,2023-01-05,True,Consulta de trámites,Baja,2096,366,A068,3,True,2,-67,1,enero
E09858,2024-08-31,False,Información general,Baja,797,797,A326,1,True,1,22,1,agosto
E09859,2024-08-10,False,Consulta de trámites,Alta,1698,124,A420,2,True,4,51,2,agosto
E09860,2024-09-12,False,Consulta de matrícula,Baja,2314,1173,A392,3,True,1,-20,2,septiembre
E09861,2023-09-24,True,Consulta de matrícula,Media,1479,458,A140,2,True,5,-81,5,septiembre
E09862,2023-11-06,False,Información general,Media,2711,18,A416,1,True,3,-12,4,noviembre
E09863,2024-05-24,False,Solicitud de documentos,Media,122,122,A121,1,True,2,1,3,mayo
E09864,2023-07-18,False,Consulta de matrícula,Media,1922,1158,A143,1,True,2,-41,4,julio
E09865,2023-09-07,False,Consulta de trámites,Media,1037,625,A178,2,True,2,-71,4,septiembre
E09866,2023-12-22,True,Consulta de trámites,Baja,1826,1168,A471,2,True,2,-50,4,diciembre
E09867,2024-02-16,False,Queja,Media,1859,111,A381,2,True,4,15,3,febrero
E09868,2023-09-27,False,Solicitud de documentos,Baja,1192,834,A381,3,True,5,11,4,septiembre
E09869,2024-09-17,True,Queja,Alta,3441,92,A496,1,True,3,28,4,septiembre
E09870,2024-10-17,True,Información general,Baja,3386,747,A358,2,True,3,34,1,octubre
E09871,2024-11-26,False,Consulta de matrícula,Alta,1835,1116,A203,3,True,1,-10,5,noviembre
E09872,2023-08-25,True,Queja,Media,1783,1151,A450,2,True,1,96,2,agosto
E09873,2024-10-27,False,Queja,Media,511,211,A391,1,False,2,-5,3,octubre
E09874,2024-11-08,True,Información general,Media,2663,128,A143,3,True,1,-95,1,noviembre
E09875,2023-04-22,True,Consulta de trámites,Baja,790,614,A495,3,True,1,-82,3,abril
E09876,2023-03-03,False,Consulta de trámites,Media,3334,795,A057,3,False,2,-67,5,marzo
E09877,2023-09-19,True,Información general,Media,3334,111,A134,3,True,2,50,2,septiembre
E09878,2024-02-26,False,Consulta de trámites,Media,3062,1006,A356,3,True,1,26,5,febrero
E09879,2024-07-16,True,Información general,Baja,2855,160,A220,3,True,3,-49,2,julio
E09880,2024-03-22,False,Consulta de trámites,Media,2116,169,A155,1,True,3,-92,3,marzo
E09881,2023-09-22,True,Información general,Media,3161,509,A402,1,True,1,63,4,septiembre
E09882,2023-04-17,True,Consulta de trámites,Baja,2685,144,A231,3,True,4,-68,3,abril
E09883,2023-06-15,True,Queja,Baja,255,255,A193,1,False,5,39,2,junio
E09884,2024-01-23,True,Queja,Baja,2996,213,A354,1,True,3,54,2,enero
E09885,2023-08-19,True,Consulta de trámites,Media,2557,920,A466,2,False,1,38,2,agosto
E09886,2023-04-06,False,Información general,Alta,2483,551,A442,2,True,2,69,3,abril
E09887,2024-07-17,True,Queja,Baja,3059,562,A312,2,True,5,-40,4,julio
E09888,2023-12-17,False,Consulta de matrícula,Baja,3474,308,A354,3,False,3,-37,5,diciembre
E09889,2024-12-07,False,Consulta de trámites,Baja,2420,555,A078,2,True,4,0,5,diciembre
E09890,2023-10-10,False,Consulta de matrícula,Media,2800,388,A465,1,True,5,77,5,octubre
E09891,2023-05-24,True,Consulta de matrícula,Media,2484,185,A169,2,True,1,6,1,mayo
E09892,2023-01-18,False,Solicitud de documentos,Baja,2867,339,A089,3,False,4,-95,5,enero
E09893,2023-10-25,True,Consulta de matrícula,Baja,3035,169,A064,3,True,4,54,5,octubre
E09894,2023-11-29,False,Consulta de matrícula,Alta,1787,715,A445,1,False,5,-66,1,noviembre
E09895,2023-12-23,False,Solicitud de documentos,Media,3376,1118,A256,1,True,3,69,1,diciembre
E09896,2024-02-01,False,Solicitud de documentos,Media,1075,397,A356,2,False,2,99,2,febrero
E09897,2023-03-07,False,Solicitud de documentos,Baja,668,668,A467,2,True,1,32,2,marzo
E09898,2023-08-25,False,Información general,Alta,2462,996,A210,2,True,2,-32,5,agosto
E09899,2024-06-03,True,Solicitud de documentos,Baja,703,141,A069,3,True,1,36,1,junio
E09900,2024-01-24,False,Información general,Alta,1945,949,A403,2,False,4,73,2,enero
E09901,2024-11-02,False,Consulta de trámites,Alta,55,55,A369,2,True,4,-22,4,noviembre
E09902,2024-06-13,True,Información general,Media,1741,1137,A247,1,True,1,-90,4,junio
E09903,2024-10-24,True,Consulta de trámites,Baja,1610,704,A256,3,False,4,92,3,octubre
E09904,2023-01-21,True,Solicitud de documentos,Media,1321,521,A476,3,False,5,7,3,enero
E09905,2023-01-23,False,Solicitud de documentos,Alta,2169,281,A420,1,True,5,-21,3,enero
E09906,2023-12-30,False,Consulta de trámites,Media,1346,1195,A189,3,True,2,70,5,diciembre
E09907,2023-10-12,False,Queja,Alta,416,416,A258,1,True,3,-63,2,octubre
E09908,2024-11-18,False,Información general,Alta,1786,155,A477,1,True,3,89,1,noviembre
E09909,2023-09-03,False,Consulta de matrícula,Media,1009,341,A199,1,True,2,-43,2,septiembre
E09910,2023-01-03,False,Solicitud de documentos,Media,1183,118,A336,2,False,2,-34,5,enero
E09911,2023-02-05,True,Información general,Media,981,62,A087,2,True,5,-7,1,febrero
E09912,2023-06-25,True,Información general,Media,514,514,A441,3,True,1,-63,3,junio
E09913,2023-04-08,False,Solicitud de documentos,Baja,140,140,A326,1,True,5,21,5,abril
E09914,2024-08-23,False,Consulta de trámites,Media,3529,819,A019,2,True,3,81,5,agosto
E09915,2024-11-03,False,Solicitud de documentos,Media,3335,728,A119,3,True,3,4,1,noviembre
E09916,2024-05-06,False,Información general,Baja,1967,412,A446,3,True,2,68,2,mayo
E09917,2024-10-21,False,Queja,Alta,2790,1104,A029,1,True,5,-91,3,octubre
E09918,2023-08-03,True,Consulta de trámites,Media,2114,513,A476,1,True,2,-23,1,agosto
E09919,2024-08-06,True,Solicitud de documentos,Alta,595,414,A099,3,True,5,-86,4,agosto
E09920,2024-07-03,False,Consulta de matrícula,Baja,924,780,A087,3,True,4,-42,3,julio
E09921,2024-03-15,True,Solicitud de documentos,Alta,1158,1158,A378,3,True,5,-57,1,marzo
E09922,2023-12-25,False,Información general,Media,2416,1120,A368,2,True,4,13,3,diciembre
E09923,2024-06-26,False,Información general,Baja,1243,1151,A276,2,True,5,56,1,junio
E09924,2024-02-06,False,Consulta de matrícula,Media,694,471,A318,3,True,1,-42,4,febrero
E09925,2023-08-01,True,Consulta de trámites,Media,1745,301,A119,3,True,3,-14,5,agosto
E09926,2024-03-05,True,Información general,Alta,1806,677,A115,3,True,2,-24,3,marzo
E09927,2024-06-09,False,Consulta de trámites,Baja,2268,825,A116,2,True,1,80,4,junio
E09928,2023-01-05,True,Consulta de trámites,Media,2988,983,A290,1,True,3,-100,4,enero
E09929,2023-04-16,True,Solicitud de documentos,Media,1867,468,A238,1,True,4,-90,1,abril
E09930,2024-05-15,False,Consulta de trámites,Baja,2133,76,A376,3,True,2,-24,4,mayo
E09931,2024-03-12,True,Información general,Media,1167,999,A030,2,True,3,85,2,marzo
E09932,2023-06-14,True,Información general,Media,3127,1026,A001,2,True,2,100,4,junio
E09933,2023-10-23,False,Queja,Media,139,139,A053,3,False,1,51,5,octubre
E09934,2024-12-22,False,Consulta de trámites,Baja,3037,950,A027,3,True,3,-39,4,diciembre
E09935,2023-02-25,True,Queja,Media,2528,943,A382,3,False,2,94,2,febrero
E09936,2024-12-22,False,Solicitud de documentos,Baja,182,64,A191,2,True,4,-72,5,diciembre
E09937,2023-07-19,True,Queja,Media,818,88,A107,1,True,4,32,1,julio
E09938,2024-02-16,False,Consulta de trámites,Media,2751,822,A129,2,False,5,-56,2,febrero
E09939,2024-02-22,False,Información general,Alta,1041,685,A084,2,True,5,80,3,febrero
E09940,2024-05-06,False,Solicitud de documentos,Media,1554,726,A027,2,True,2,50,5,mayo
E09941,2024-09-02,False,Consulta de trámites,Alta,2549,777,A394,1,True,4,27,1,septiembre
E09942,2024-03-14,True,Solicitud de documentos,Media,3462,404,A134,1,True,3,44,1,marzo
E09943,2024-06-17,False,Consulta de matrícula,Alta,222,222,A230,1,True,3,43,5,junio
E09944,2024-07-13,False,Consulta de trámites,Media,954,713,A293,3,True,1,-75,1,julio
E09945,2024-05-05,False,Consulta de matrícula,Media,2877,777,A406,1,True,5,39,2,mayo
E09946,2023-03-19,True,Queja,Baja,797,704,A460,3,True,4,40,1,marzo
E09947,2024-05-19,True,Consulta de trámites,Media,1420,825,A008,3,False,1,34,1,mayo
E09948,2023-06-11,False,Consulta de matrícula,Baja,926,697,A134,1,False,2,54,5,junio
E09949,2024-12-20,False,Información general,Media,1216,379,A314,3,True,5,72,5,diciembre
E09950,2024-12-15,False,Queja,Baja,3029,361,A271,2,True,4,10,3,diciembre
E09951,2023-01-26,False,Consulta de trámites,Media,301,301,A447,3,True,4,-47,4,enero
E09952,2023-11-23,False,Consulta de trámites,Media,573,125,A217,2,True,2,-60,5,noviembre
E09953,2023-05-28,False,Información general,Media,1292,455,A009,3,False,4,-59,5,mayo
E09954,2024-04-16,True,Información general,Media,3490,616,A452,3,True,1,62,1,abril
E09955,2024-04-27,False,Consulta de matrícula,Media,1063,918,A042,1,True,5,-100,5,abril
E09956,2023-08-08,False,Consulta de matrícula,Media,3059,431,A305,2,True,1,38,5,agosto
E09957,2023-12-05,False,Consulta de matrícula,Media,357,357,A358,2,False,3,-69,4,diciembre
E09958,2023-10-04,False,Solicitud de documentos,Alta,1644,533,A102,1,True,4,21,3,octubre
E09959,2024-03-24,False,Queja,Alta,1841,617,A349,2,False,4,-99,1,marzo
E09960,2023-06-28,False,Consulta de trámites,Media,374,374,A292,2,True,4,69,1,junio
E09961,2024-10-06,True,Queja,Baja,2473,591,A479,2,True,2,-100,2,octubre
E09962,2023-09-24,True,Información general,Media,2167,1142,A093,2,True,3,0,2,septiembre
E09963,2024-06-10,True,Queja,Baja,2529,817,A403,1,False,3,53,1,junio
E09964,2023-07-18,True,Queja,Baja,3548,531,A246,1,True,1,-10,1,julio
E09965,2024-06-29,True,Consulta de matrícula,Media,3511,534,A043,3,False,4,-16,2,junio
E09966,2024-07-19,True,Información general,Media,473,218,A015,1,True,2,-1,1,julio
E09967,2024-04-29,False,Queja,Baja,1895,420,A390,3,True,1,72,4,abril
E09968,2024-02-07,False,Consulta de trámites,Media,602,602,A440,2,True,4,73,4,febrero
E09969,2023-08-12,False,Consulta de matrícula,Baja,2476,283,A109,1,True,3,82,4,agosto
E09970,2023-10-07,False,Queja,Media,2082,118,A381,3,False,4,-83,5,octubre
E09971,2023-12-21,False,Información general,Media,701,518,A087,3,True,4,80,5,diciembre
E09972,2024-04-18,False,Consulta de trámites,Media,1149,7,A349,2,True,3,-3,4,abril
E09973,2023-06-25,True,Información general,Alta,947,698,A420,3,True,4,50,3,junio
E09974,2024-01-20,False,Información general,Media,2867,961,A497,2,True,3,-57,1,enero
E09975,2024-02-27,True,Información general,Media,2909,1043,A463,1,False,1,94,4,febrero
E09976,2023-12-17,True,Solicitud de documentos,Media,2920,1115,A080,2,True,5,26,1,diciembre
E09977,2024-02-13,False,Consulta de trámites,Alta,3445,421,A348,1,False,3,78,3,febrero
E09978,2023-05-09,False,Información general,Media,776,776,A098,1,True,1,-38,3,mayo
E09979,2024-09-07,False,Solicitud de documentos,Media,2698,1158,A167,3,True,2,-73,3,septiembre
E09980,2024-12-12,False,Consulta de matrícula,Baja,3590,383,A027,2,False,1,-65,2,diciembre
E09981,2024-05-03,False,Solicitud de documentos,Baja,1261,969,A405,2,True,3,-97,3,mayo
E09982,2024-08-10,False,Consulta de matrícula,Baja,557,557,A428,3,True,4,-78,3,agosto
E09983,2023-02-03,False,Solicitud de documentos,Media,2014,128,A088,2,True,3,-43,4,febrero
E09984,2023-07-04,True,Información general,Media,2384,573,A082,2,False,1,-26,3,julio
E09985,2024-09-03,False,Solicitud de documentos,Baja,2041,258,A303,3,True,1,59,1,septiembre
E09986,2024-02-10,False,Solicitud de documentos,Media,1597,910,A162,1,True,2,45,4,febrero
E09987,2023-06-22,True,Información general,Alta,1680,1141,A099,2,True,5,-15,2,junio
E09988,2023-05-25,False,Consulta de matrícula,Alta,3026,1086,A045,1,True,1,100,5,mayo
E09989,2024-05-28,False,Información general,Baja,2305,637,A215,3,False,1,40,5,mayo
E09990,2023-03-13,True,Consulta de trámites,Media,1282,643,A415,3,True,3,47,2,marzo
E09991,2023-10-31,False,Solicitud de documentos,Media,416,416,A243,1,True,2,76,2,octubre
E09992,2024-03-18,False,Consulta de trámites,Baja,3472,183,A054,2,True,2,25,1,marzo
E09993,2024-05-22,False,Información general,Media,3449,733,A331,1,False,4,-39,3,mayo
E09994,2023-08-15,False,Información general,Baja,2903,293,A296,2,True,1,-45,5,agosto
E09995,2024-11-20,False,Queja,Media,53,53,A377,1,True,1,1,3,noviembre
E09996,2023-11-11,False,Consulta de trámites,Baja,3114,559,A121,3,True,5,-79,5,noviembre
E09997,2024-03-26,True,Queja,Media,2997,806,A020,2,True,3,-71,5,marzo
E09998,2023-07-31,False,Consulta de trámites,Media,2594,766,A446,2,False,1,100,4,julio
E09999,2023-07-19,False,Queja,Alta,1646,614,A027,2,True,5,-49,1,julio
E10000,2024-07-18,True,Queja,Alta,207,207,A371,3,True,2,-38,4,julio
E10001,2023-02-20,True,Consulta de trámites,Media,489,457,A393,3,True,3,-53,1,febrero
E10002,2024-07-17,False,Información general,Alta,404,404,A130,2,True,1,2,4,julio
E10003,2023-03-23,True,Consulta de matrícula,Media,2479,902,A096,3,True,1,24,5,marzo
E10004,2024-09-06,False,Información general,Baja,318,228,A003,1,True,3,-59,1,septiembre
E10005,2023-03-06,False,Consulta de matrícula,Media,1239,1093,A036,1,True,5,-76,5,marzo
E10006,2024-05-13,True,Consulta de trámites,Baja,3004,261,A076,3,True,2,19,1,mayo
E10007,2023-04-03,False,Solicitud de documentos,Alta,2580,138,A131,3,True,5,30,2,abril
E10008,2023-04-19,False,Información general,Baja,1215,616,A033,2,False,4,-96,4,abril
E10009,2024-09-28,True,Queja,Media,2939,424,A298,3,False,1,57,1,septiembre
E10010,2023-04-02,True,Información general,Media,2058,67,A153,2,True,4,60,2,abril
E10011,2024-04-09,True,Consulta de trámites,Baja,1511,196,A091,1,True,3,-59,2,abril
E10012,2024-08-23,True,Solicitud de documentos,Baja,2108,1166,A423,2,True,1,59,3,agosto
E10013,2024-12-24,False,Solicitud de documentos,Media,2944,989,A454,3,True,1,-1,3,diciembre
E10014,2024-02-14,True,Información general,Media,1132,1070,A025,1,False,3,-70,2,febrero
E10015,2023-11-30,True,Información general,Baja,3384,1018,A456,2,False,4,-74,2,noviembre
E10016,2023-05-09,True,Información general,Media,216,216,A497,3,True,5,0,1,mayo
E10017,2023-06-16,True,Consulta de trámites,Alta,2616,1027,A218,3,False,4,-24,1,junio
E10018,2024-05-12,True,Consulta de matrícula,Baja,3476,1009,A057,3,True,2,-40,2,mayo
E10019,2024-03-15,False,Consulta de matrícula,Baja,414,414,A076,1,True,4,-86,3,marzo
E10020,2023-11-08,True,Queja,Media,1129,1104,A040,3,True,5,-41,2,noviembre
E10021,2024-05-23,False,Consulta de trámites,Media,2785,911,A284,1,True,2,-13,2,mayo
E10022,2024-05-14,True,Solicitud de documentos,Alta,2484,694,A475,3,False,3,55,4,mayo
E10023,2024-03-17,True,Queja,Alta,1819,164,A434,3,True,1,0,2,marzo
E10024,2024-05-19,True,Solicitud de documentos,Media,2943,371,A225,1,True,2,-4,4,mayo
E10025,2024-01-11,True,Solicitud de documentos,Media,849,234,A500,1,True,2,-34,1,enero
E10026,2023-02-28,True,Información general,Baja,982,940,A320,1,True,2,33,2,febrero
E10027,2024-03-06,True,Solicitud de documentos,Baja,628,628,A341,2,True,1,64,2,marzo
E10028,2023-08-18,True,Solicitud de documentos,Media,2032,1022,A246,3,True,5,-95,2,agosto
E10029,2024-12-06,True,Consulta de trámites,Baja,2200,942,A165,1,True,2,-35,5,diciembre
E10030,2024-11-24,False,Información general,Media,1521,690,A322,2,True,3,68,5,noviembre
E10031,2024-04-08,True,Información general,Baja,3292,518,A441,2,True,5,-66,1,abril
E10032,2023-08-30,False,Queja,Media,284,213,A240,1,True,3,28,3,agosto
E10033,2024-06-26,True,Información general,Media,2289,306,A215,3,True,1,50,1,junio
E10034,2023-05-09,False,Consulta de matrícula,Media,2922,156,A122,1,True,3,69,1,mayo
E10035,2023-01-15,True,Consulta de trámites,Media,313,313,A169,1,True,4,-7,5,enero
E10036,2023-10-23,True,Queja,Baja,2357,693,A373,3,True,4,87,1,octubre
E10037,2023-01-10,True,Consulta de matrícula,Media,2843,538,A246,2,True,1,66,4,enero
E10038,2023-06-10,False,Solicitud de documentos,Media,3379,725,A490,2,True,5,-3,5,junio
E10039,2023-12-05,False,Consulta de matrícula,Media,2547,527,A367,3,True,1,11,2,diciembre
E10040,2023-08-10,False,Queja,Baja,3269,538,A121,3,True,5,56,3,agosto
E10041,2023-12-22,False,Información general,Media,3304,1031,A111,3,False,4,43,1,diciembre
E10042,2023-11-04,True,Consulta de trámites,Media,1957,168,A083,2,True,4,36,3,noviembre
E10043,2024-04-23,True,Queja,Media,3197,1094,A315,3,True,4,-18,1,abril
E10044,2024-04-17,True,Consulta de matrícula,Media,2805,750,A133,1,True,2,66,3,abril
E10045,2023-08-09,False,Consulta de matrícula,Media,3022,921,A009,1,True,4,-95,4,agosto
E10046,2023-07-12,True,Queja,Media,645,645,A241,3,True,3,80,5,julio
E10047,2023-05-06,False,Queja,Baja,3485,348,A076,1,True,1,15,4,mayo
E10048,2024-03-24,False,Queja,Media,1888,611,A449,3,True,5,66,4,marzo
E10049,2023-10-07,False,Información general,Media,2756,315,A140,2,True,4,-33,3,octubre
E10050,2024-12-28,False,Queja,Baja,1162,810,A411,2,True,1,-52,2,diciembre
E10051,2024-09-13,False,Solicitud de documentos,Baja,2907,834,A377,1,True,2,-32,3,septiembre
E10052,2023-09-21,True,Consulta de trámites,Media,3439,684,A480,2,True,4,99,4,septiembre
E10053,2024-08-06,False,Consulta de trámites,Baja,1111,658,A146,3,True,1,-40,4,agosto
E10054,2024-11-20,False,Solicitud de documentos,Baja,987,119,A290,1,True,5,-35,3,noviembre
E10055,2023-11-23,True,Consulta de matrícula,Media,1251,393,A361,3,True,4,-1,1,noviembre
E10056,2023-06-14,False,Consulta de matrícula,Media,1985,842,A146,3,True,3,-30,5,junio
E10057,2023-07-09,False,Consulta de matrícula,Media,1738,835,A218,3,True,4,-69,5,julio
E10058,2024-09-09,True,Consulta de matrícula,Baja,669,541,A328,2,True,1,21,5,septiembre
E10059,2024-03-29,True,Información general,Alta,2412,248,A007,3,True,2,-59,1,marzo
E10060,2024-04-07,True,Solicitud de documentos,Alta,1550,82,A372,2,True,4,16,1,abril
E10061,2023-09-08,False,Consulta de trámites,Media,3082,499,A067,3,True,3,51,1,septiembre
E10062,2023-12-26,True,Solicitud de documentos,Media,812,205,A124,3,True,2,-71,4,diciembre
E10063,2023-04-04,True,Consulta de trámites,Media,1371,525,A455,2,True,3,23,1,abril
E10064,2023-02-23,True,Consulta de matrícula,Baja,1219,968,A258,1,True,2,13,1,febrero
E10065,2023-12-24,False,Información general,Media,1040,498,A021,1,False,4,-2,2,diciembre
E10066,2023-07-21,True,Queja,Baja,2653,118,A276,2,False,1,71,3,julio
E10067,2024-01-08,False,Queja,Baja,649,93,A356,1,False,2,-29,5,enero
E10068,2024-05-06,False,Consulta de matrícula,Alta,3482,675,A227,2,True,2,82,2,mayo
E10069,2023-01-12,True,Consulta de matrícula,Baja,1809,901,A221,3,True,5,-64,5,enero
E10070,2024-02-04,False,Solicitud de documentos,Alta,1397,611,A294,3,True,4,19,1,febrero
E10071,2023-12-17,False,Información general,Baja,1764,174,A333,2,True,4,45,1,diciembre
E10072,2023-03-07,True,Información general,Baja,2982,697,A372,1,False,3,-32,3,marzo
E10073,2024-12-10,False,Solicitud de documentos,Baja,744,121,A335,1,True,1,-91,2,diciembre
E10074,2023-05-16,True,Información general,Media,2029,766,A166,1,True,1,62,3,mayo
E10075,2023-12-05,False,Información general,Baja,996,996,A070,3,True,4,-73,3,diciembre
E10076,2023-02-16,False,Queja,Media,2667,92,A146,1,True,5,-88,1,febrero
E10077,2024-11-25,True,Información general,Alta,3505,294,A160,3,True,1,88,4,noviembre
E10078,2023-02-15,True,Consulta de matrícula,Baja,2617,117,A326,3,False,3,84,4,febrero
E10079,2024-01-26,False,Queja,Baja,1870,39,A310,3,True,4,71,3,enero
E10080,2024-05-05,False,Consulta de matrícula,Media,3331,975,A436,3,True,5,7,3,mayo
